Country,País,Year,Sector,%GDP,ISO3,label_percent_gdp_id,"GDP Current prices, million euro",GDP Current Prices Flags,Approx_RD_Investment_million_euro
Belgium,Bélgica,2023,Government sector,0.31,BEL,p,596202.7,p,1848.2283699999998
Bulgaria,Bulgaria,2023,Government sector,0.23,BGR,p,94709.3,,217.83139
Czechia,Chequia,2023,Government sector,0.29,CZE,p,317385.8,,920.4188199999999
Denmark,Dinamarca,2023,Government sector,0.09,DNK,p,376430.0,,338.787
Germany,Alemania,2023,Government sector,0.38,DEU,p,4185550.0,p,15905.09
Estonia,Estonia,2023,Government sector,0.16,EST,,38187.8,,61.100480000000005
Ireland,Irlanda,2023,Government sector,0.04,IRL,,509951.8,,203.98072
Greece,Grecia,2023,Government sector,0.31,GRC,p,225196.9,p,698.1103899999999
Spain,España,2023,Government sector,0.27,ESP,p,1498324.0,p,4045.4748000000004
France,Francia,2023,Government sector,0.25,FRA,p,2822454.6,p,7056.1365000000005
Croatia,Croacia,2023,Government sector,0.24,HRV,p,78060.4,p,187.34495999999996
Italy,Italia,2023,Government sector,0.19,ITA,p,2131390.0,,4049.641
Cyprus,Chipre,2023,Government sector,0.04,CYP,p,31340.0,,12.536000000000001
Latvia,Letonia,2023,Government sector,0.16,LVA,,39372.4,,62.99584000000001
Lithuania,Lituania,2023,Government sector,0.16,LTU,p,73792.8,,118.06848000000001
Luxembourg,Luxemburgo,2023,Government sector,0.27,LUX,p,80991.9,,218.67812999999998
Hungary,Hungría,2023,Government sector,0.15,HUN,,197902.0,,296.853
Malta,Malta,2023,Government sector,0.01,MLT,,20541.4,,2.0541400000000003
Netherlands,Países Bajos,2023,Government sector,0.1,NLD,de,1067599.0,,1067.599
Austria,Austria,2023,Government sector,0.25,AUT,p,473226.7,,1183.06675
Poland,Polonia,2023,Government sector,0.03,POL,p,751931.7,,225.57950999999997
Portugal,Portugal,2023,Government sector,0.08,PRT,p,267923.2,e,214.33856000000003
Romania,Rumanía,2023,Government sector,0.14,ROU,p,324368.6,p,454.11604000000005
Slovenia,Eslovenia,2023,Government sector,0.35,SVN,p,63951.2,,223.82919999999996
Slovakia,Eslovaquia,2023,Government sector,0.19,SVK,,123833.2,,235.28307999999998
Finland,Finlandia,2023,Government sector,0.23,FIN,,272782.0,,627.3986
Sweden,Suecia,2023,Government sector,0.15,SWE,p,541184.0,,811.7760000000001
Iceland,Islandia,2023,Government sector,0.06,ISL,,29092.8,,17.455679999999997
Norway,Noruega,2023,Government sector,0.22,NOR,,446533.8,,982.37436
Serbia,Serbia,2023,Government sector,0.23,SRB,,75204.0,p,172.9692
European Union - 27 countries (from 2020),Unión Europea (27 países),2013,Higher education sector,0.48,EUU,e,11595373.5,,55657.792799999996
Euro area – 20 countries (from 2023),Zona Euro (20 países),2013,Higher education sector,0.47,EMU,e,10013381.3,,47062.89210999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2013,Higher education sector,0.47,EMU,e,10058185.2,,47273.47043999999
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2013,Higher education sector,0.47,EMU,e,10013381.3,,47062.89210999999
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2013,Higher education sector,0.47,EMU,e,10058185.2,,47273.47043999999
Belgium,Bélgica,2013,Higher education sector,0.5,BEL,,394616.3,,1973.0815
Bulgaria,Bulgaria,2013,Higher education sector,0.05,BGR,,42056.2,,21.0281
Czechia,Chequia,2013,Higher education sector,0.51,CZE,,160470.0,,818.397
Denmark,Dinamarca,2013,Higher education sector,1.0,DNK,,259530.9,,2595.309
Germany,Alemania,2013,Higher education sector,0.5,DEU,,2867280.0,,14336.4
Estonia,Estonia,2013,Higher education sector,0.72,EST,,19163.2,,137.97504
Ireland,Irlanda,2013,Higher education sector,0.36,IRL,e,183192.7,,659.49372
Greece,Grecia,2013,Higher education sector,0.31,GRC,,178113.9,,552.1530899999999
Spain,España,2013,Higher education sector,0.36,ESP,,1025652.0,,3692.3471999999997
France,Francia,2013,Higher education sector,0.47,FRA,,2120351.9,,9965.653929999999
Croatia,Croacia,2013,Higher education sector,0.19,HRV,,44803.9,,85.12741
Italy,Italia,2013,Higher education sector,0.37,ITA,,1621260.7,,5998.66459
Cyprus,Chipre,2013,Higher education sector,0.26,CYP,,18040.3,,46.904779999999995
Latvia,Letonia,2013,Higher education sector,0.27,LVA,,21997.0,,59.3919
Lithuania,Lituania,2013,Higher education sector,0.52,LTU,,34874.0,,181.3448
Luxembourg,Luxemburgo,2013,Higher education sector,0.23,LUX,,49094.5,,112.91735
Hungary,Hungría,2013,Higher education sector,0.2,HUN,d,102210.9,,204.4218
Malta,Malta,2013,Higher education sector,0.28,MLT,,8129.4,,22.762320000000003
Netherlands,Países Bajos,2013,Higher education sector,0.61,NLD,b,665567.0,,4059.9586999999997
Austria,Austria,2013,Higher education sector,0.72,AUT,,321191.7,,2312.5802400000002
Poland,Polonia,2013,Higher education sector,0.26,POL,,390177.0,,1014.4602
Portugal,Portugal,2013,Higher education sector,0.59,PRT,b,170675.6,,1006.98604
Romania,Rumanía,2013,Higher education sector,0.08,ROU,,142936.0,,114.34880000000001
Slovenia,Eslovenia,2013,Higher education sector,0.27,SVN,,36041.3,,97.31151000000001
Slovakia,Eslovaquia,2013,Higher education sector,0.27,SVK,,74642.7,,201.53529
Finland,Finlandia,2013,Higher education sector,0.71,FIN,,203497.0,,1444.8286999999998
Sweden,Suecia,2013,Higher education sector,0.89,SWE,,439807.4,,3914.28586
Iceland,Islandia,2013,Higher education sector,0.63,ISL,b,12132.9,,76.43727
Norway,Noruega,2013,Higher education sector,0.52,NOR,,395856.8,,2058.45536
United Kingdom,Reino Unido,2013,Higher education sector,0.43,GBR,,2096338.0,,9014.2534
Bosnia and Herzegovina,Bosnia y Herzegovina,2013,Higher education sector,0.11,BIH,,13691.8,,15.06098
Montenegro,Montenegro,2013,Higher education sector,0.12,MNE,d,3362.5,,4.034999999999999
Serbia,Serbia,2013,Higher education sector,0.35,SRB,,37978.2,,132.92369999999997
Türkiye,Turquía,2013,Higher education sector,0.34,TUR,,719726.6,,2447.07044
European Union - 27 countries (from 2020),Unión Europea (27 países),2014,Higher education sector,0.48,EUU,e,11868132.2,,56967.03455999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2014,Higher education sector,0.46,EMU,e,10254975.4,,47172.88684
Euro area – 20 countries (from 2023),Zona Euro (20 países),2014,Higher education sector,0.46,EMU,e,10299260.0,,47376.596
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2014,Higher education sector,0.46,EMU,e,10254975.4,,47172.88684
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2014,Higher education sector,0.46,EMU,e,10299260.0,,47376.596
Belgium,Bélgica,2014,Higher education sector,0.49,BEL,,404958.3,,1984.29567
Bulgaria,Bulgaria,2014,Higher education sector,0.07,BGR,,43024.7,,30.11729
Czechia,Chequia,2014,Higher education sector,0.49,CZE,,158991.5,,779.05835
Denmark,Dinamarca,2014,Higher education sector,0.98,DNK,,265635.7,,2603.22986
Germany,Alemania,2014,Higher education sector,0.5,DEU,,2985170.0,,14925.85
Estonia,Estonia,2014,Higher education sector,0.62,EST,,20365.6,,126.26671999999999
Ireland,Irlanda,2014,Higher education sector,0.36,IRL,,200818.3,,722.94588
Greece,Grecia,2014,Higher education sector,0.31,GRC,,176071.8,,545.8225799999999
Spain,España,2014,Higher education sector,0.35,ESP,,1038949.0,,3636.3214999999996
France,Francia,2014,Higher education sector,0.46,FRA,,2153733.1,,9907.17226
Croatia,Croacia,2014,Higher education sector,0.2,HRV,,44284.6,,88.5692
Italy,Italia,2014,Higher education sector,0.36,ITA,e,1635870.7,,5889.13452
Cyprus,Chipre,2014,Higher education sector,0.25,CYP,,17482.8,,43.707
Latvia,Letonia,2014,Higher education sector,0.29,LVA,,22790.5,,66.09245
Lithuania,Lituania,2014,Higher education sector,0.54,LTU,,36410.1,,196.61454
Luxembourg,Luxemburgo,2014,Higher education sector,0.21,LUX,,51791.3,,108.76173
Hungary,Hungría,2014,Higher education sector,0.18,HUN,d,106335.3,,191.40354
Malta,Malta,2014,Higher education sector,0.24,MLT,,8948.5,,21.476399999999998
Netherlands,Países Bajos,2014,Higher education sector,0.63,NLD,,678627.0,,4275.3501
Austria,Austria,2014,Higher education sector,0.74,AUT,e,330113.5,,2442.8399
Poland,Polonia,2014,Higher education sector,0.28,POL,,408714.7,,1144.4011600000001
Portugal,Portugal,2014,Higher education sector,0.59,PRT,,173186.7,,1021.8015300000001
Romania,Rumanía,2014,Higher education sector,0.06,ROU,,150528.8,,90.31727999999998
Slovenia,Eslovenia,2014,Higher education sector,0.25,SVN,,37270.9,,93.17725
Slovakia,Eslovaquia,2014,Higher education sector,0.3,SVK,,76562.3,,229.6869
Finland,Finlandia,2014,Higher education sector,0.72,FIN,,205855.0,,1482.156
Sweden,Suecia,2014,Higher education sector,0.91,SWE,e,435641.4,,3964.33674
Iceland,Islandia,2014,Higher education sector,0.64,ISL,,13472.6,,86.22464000000001
Norway,Noruega,2014,Higher education sector,0.53,NOR,,378456.4,,2005.8189200000002
Switzerland,Suiza,2014,Higher education sector,0.85,CHE,,548014.5,,4658.123250000001
United Kingdom,Reino Unido,2014,Higher education sector,0.42,GBR,,2311080.2,,9706.53684
Bosnia and Herzegovina,Bosnia y Herzegovina,2014,Higher education sector,0.16,BIH,,13988.3,,22.38128
Montenegro,Montenegro,2014,Higher education sector,0.14,MNE,d,3457.9,,4.841060000000001
Serbia,Serbia,2014,Higher education sector,0.32,SRB,,37014.0,,118.4448
Türkiye,Turquía,2014,Higher education sector,0.35,TUR,,707000.8,,2474.5027999999998
European Union - 27 countries (from 2020),Unión Europea (27 países),2015,Higher education sector,0.47,EUU,e,12307167.4,,57843.686779999996
Euro area – 20 countries (from 2023),Zona Euro (20 países),2015,Higher education sector,0.46,EMU,e,10615103.7,,48829.47702
Euro area – 20 countries (from 2023),Zona Euro (20 países),2015,Higher education sector,0.46,EMU,e,10660596.8,,49038.74528
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2015,Higher education sector,0.46,EMU,e,10615103.7,,48829.47702
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2015,Higher education sector,0.46,EMU,e,10660596.8,,49038.74528
Belgium,Bélgica,2015,Higher education sector,0.49,BEL,,415538.0,,2036.1362
Bulgaria,Bulgaria,2015,Higher education sector,0.05,BGR,,45797.8,,22.8989
Czechia,Chequia,2015,Higher education sector,0.47,CZE,,170527.3,,801.4783099999999
Denmark,Dinamarca,2015,Higher education sector,1.04,DNK,,272193.0,,2830.8071999999997
Germany,Alemania,2015,Higher education sector,0.5,DEU,,3085650.0,,15428.25
Estonia,Estonia,2015,Higher education sector,0.6,EST,,21010.9,,126.06540000000001
Ireland,Irlanda,2015,Higher education sector,0.27,IRL,,272544.3,,735.86961
Greece,Grecia,2015,Higher education sector,0.37,GRC,,175362.9,,648.84273
Spain,España,2015,Higher education sector,0.34,ESP,,1087112.0,,3696.1808
France,Francia,2015,Higher education sector,0.46,FRA,,2201401.6,,10126.44736
Croatia,Croacia,2015,Higher education sector,0.2,HRV,,45493.1,,90.9862
Italy,Italia,2015,Higher education sector,0.34,ITA,e,1663277.7,,5655.14418
Cyprus,Chipre,2015,Higher education sector,0.24,CYP,,17944.2,,43.06608
Latvia,Letonia,2015,Higher education sector,0.32,LVA,,23744.3,,75.98176000000001
Lithuania,Lituania,2015,Higher education sector,0.58,LTU,,37440.7,,217.15605999999997
Luxembourg,Luxemburgo,2015,Higher education sector,0.23,LUX,,54142.3,,124.52729000000001
Hungary,Hungría,2015,Higher education sector,0.16,HUN,d,112854.0,,180.56640000000002
Malta,Malta,2015,Higher education sector,0.22,MLT,,10221.4,,22.48708
Netherlands,Países Bajos,2015,Higher education sector,0.63,NLD,,699175.0,,4404.8025
Austria,Austria,2015,Higher education sector,0.72,AUT,,342083.5,,2463.0012
Poland,Polonia,2015,Higher education sector,0.29,POL,,432485.8,,1254.2088199999998
Portugal,Portugal,2015,Higher education sector,0.57,PRT,,179392.7,,1022.5383899999999
Romania,Rumanía,2015,Higher education sector,0.09,ROU,,160289.0,,144.2601
Slovenia,Eslovenia,2015,Higher education sector,0.23,SVN,,38493.9,,88.53597
Slovakia,Eslovaquia,2015,Higher education sector,0.51,SVK,,80376.3,,409.91913000000005
Finland,Finlandia,2015,Higher education sector,0.7,FIN,,210192.0,,1471.3439999999998
Sweden,Suecia,2015,Higher education sector,0.87,SWE,,452423.7,,3936.08619
Iceland,Islandia,2015,Higher education sector,0.64,ISL,,15795.3,,101.08992
Norway,Noruega,2015,Higher education sector,0.6,NOR,,349756.7,,2098.5402
Switzerland,Suiza,2015,Higher education sector,0.88,CHE,,625532.7,,5504.68776
United Kingdom,Reino Unido,2015,Higher education sector,0.42,GBR,,2644716.5,,11107.809299999999
Montenegro,Montenegro,2015,Higher education sector,0.17,MNE,,3654.5,,6.21265
North Macedonia,Macedonia del Norte,2015,Higher education sector,0.3,MKD,,9072.3,,27.2169
Serbia,Serbia,2015,Higher education sector,0.32,SRB,,37219.6,,119.10272
Türkiye,Turquía,2015,Higher education sector,0.4,TUR,,777042.3,,3108.1692000000003
European Union - 27 countries (from 2020),Unión Europea (27 países),2016,Higher education sector,0.47,EUU,e,12640498.4,,59410.34247999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2016,Higher education sector,0.46,EMU,e,10906041.2,,50167.78952
Euro area – 20 countries (from 2023),Zona Euro (20 países),2016,Higher education sector,0.46,EMU,e,10953618.4,,50386.64464
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2016,Higher education sector,0.46,EMU,e,10906041.2,,50167.78952
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2016,Higher education sector,0.46,EMU,e,10953618.4,,50386.64464
Belgium,Bélgica,2016,Higher education sector,0.54,BEL,,428467.1,,2313.72234
Bulgaria,Bulgaria,2016,Higher education sector,0.04,BGR,,48752.1,,19.50084
Czechia,Chequia,2016,Higher education sector,0.34,CZE,,179145.9,,609.0960600000001
Denmark,Dinamarca,2016,Higher education sector,1.0,DNK,,282265.1,,2822.651
Germany,Alemania,2016,Higher education sector,0.52,DEU,b,3196110.0,,16619.772
Estonia,Estonia,2016,Higher education sector,0.43,EST,,22189.0,,95.4127
Ireland,Irlanda,2016,Higher education sector,0.27,IRL,,276205.9,,745.7559300000001
Greece,Grecia,2016,Higher education sector,0.32,GRC,,174448.2,,558.2342400000001
Spain,España,2016,Higher education sector,0.32,ESP,,1122967.0,,3593.4944
France,Francia,2016,Higher education sector,0.46,FRA,,2231819.2,,10266.368320000001
Croatia,Croacia,2016,Higher education sector,0.28,HRV,,47577.2,,133.21616
Italy,Italia,2016,Higher education sector,0.33,ITA,e,1704856.7,,5626.02711
Cyprus,Chipre,2016,Higher education sector,0.21,CYP,,19013.8,,39.928979999999996
Latvia,Letonia,2016,Higher education sector,0.2,LVA,,24498.2,,48.9964
Lithuania,Lituania,2016,Higher education sector,0.33,LTU,,38820.7,,128.10831
Luxembourg,Luxemburgo,2016,Higher education sector,0.24,LUX,,56208.1,,134.89944
Hungary,Hungría,2016,Higher education sector,0.13,HUN,d,116593.5,,151.57155
Malta,Malta,2016,Higher education sector,0.2,MLT,,10864.3,,21.7286
Netherlands,Países Bajos,2016,Higher education sector,0.6,NLD,,720175.0,,4321.05
Austria,Austria,2016,Higher education sector,0.7,AUT,e,355665.6,,2489.6591999999996
Poland,Polonia,2016,Higher education sector,0.3,POL,,427658.6,,1282.9758
Portugal,Portugal,2016,Higher education sector,0.57,PRT,,186380.7,,1062.36999
Romania,Rumanía,2016,Higher education sector,0.06,ROU,,167497.1,,100.49825999999999
Slovenia,Eslovenia,2016,Higher education sector,0.22,SVN,,40013.2,,88.02904
Slovakia,Eslovaquia,2016,Higher education sector,0.22,SVK,,81621.6,,179.56752000000003
Finland,Finlandia,2016,Higher education sector,0.69,FIN,,215717.0,,1488.4473
Sweden,Suecia,2016,Higher education sector,0.87,SWE,e,464967.6,,4045.2181199999995
Iceland,Islandia,2016,Higher education sector,0.65,ISL,,18804.2,,122.22730000000001
Norway,Noruega,2016,Higher education sector,0.66,NOR,,335396.5,,2213.6169
United Kingdom,Reino Unido,2016,Higher education sector,0.4,GBR,,2434119.2,,9736.4768
Montenegro,Montenegro,2016,Higher education sector,0.19,MNE,,3954.2,,7.51298
North Macedonia,Macedonia del Norte,2016,Higher education sector,0.27,MKD,,9656.5,,26.07255
Serbia,Serbia,2016,Higher education sector,0.29,SRB,,38164.7,,110.67762999999998
Türkiye,Turquía,2016,Higher education sector,0.48,TUR,,785618.9,,3770.97072
European Union - 27 countries (from 2020),Unión Europea (27 países),2017,Higher education sector,0.46,EUU,e,13168340.4,,60574.36584
Euro area – 20 countries (from 2023),Zona Euro (20 países),2017,Higher education sector,0.45,EMU,e,11316197.6,,50922.889200000005
Euro area – 20 countries (from 2023),Zona Euro (20 países),2017,Higher education sector,0.45,EMU,e,11366404.9,,51148.82205000001
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2017,Higher education sector,0.45,EMU,e,11316197.6,,50922.889200000005
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2017,Higher education sector,0.45,EMU,e,11366404.9,,51148.82205000001
Belgium,Bélgica,2017,Higher education sector,0.53,BEL,,443407.2,,2350.05816
Bulgaria,Bulgaria,2017,Higher education sector,0.04,BGR,,52501.8,,21.00072
Czechia,Chequia,2017,Higher education sector,0.34,CZE,,196738.7,,668.9115800000001
Denmark,Dinamarca,2017,Higher education sector,0.98,DNK,,294355.0,,2884.679
Germany,Alemania,2017,Higher education sector,0.52,DEU,,3331110.0,,17321.772
Estonia,Estonia,2017,Higher education sector,0.5,EST,,24316.1,,121.5805
Ireland,Irlanda,2017,Higher education sector,0.26,IRL,,308522.8,,802.15928
Greece,Grecia,2017,Higher education sector,0.33,GRC,,177378.5,,585.34905
Spain,España,2017,Higher education sector,0.33,ESP,,1170024.0,,3861.0792
France,Francia,2017,Higher education sector,0.45,FRA,,2291680.5,,10312.56225
Croatia,Croacia,2017,Higher education sector,0.25,HRV,,50207.3,,125.51825000000001
Italy,Italia,2017,Higher education sector,0.32,ITA,e,1744493.0,,5582.377600000001
Cyprus,Chipre,2017,Higher education sector,0.22,CYP,,20312.4,,44.68728000000001
Latvia,Letonia,2017,Higher education sector,0.25,LVA,,26017.1,,65.04275
Lithuania,Lituania,2017,Higher education sector,0.32,LTU,,42274.6,,135.27872
Luxembourg,Luxemburgo,2017,Higher education sector,0.25,LUX,,58168.8,,145.422
Hungary,Hungría,2017,Higher education sector,0.17,HUN,d,127222.5,,216.27825
Malta,Malta,2017,Higher education sector,0.18,MLT,,12535.7,,22.56426
Netherlands,Países Bajos,2017,Higher education sector,0.6,NLD,,750861.0,,4505.166
Austria,Austria,2017,Higher education sector,0.69,AUT,,367294.9,,2534.3348100000003
Poland,Polonia,2017,Higher education sector,0.34,POL,,469071.2,,1594.8420800000001
Portugal,Portugal,2017,Higher education sector,0.56,PRT,,195509.1,,1094.8509600000002
Romania,Rumanía,2017,Higher education sector,0.05,ROU,,186399.2,,93.1996
Slovenia,Eslovenia,2017,Higher education sector,0.21,SVN,,42625.5,,89.51355
Slovakia,Eslovaquia,2017,Higher education sector,0.22,SVK,,84960.4,,186.91288
Finland,Finlandia,2017,Higher education sector,0.7,FIN,,224706.0,,1572.9419999999998
Sweden,Suecia,2017,Higher education sector,0.85,SWE,,475647.1,,4043.0003500000003
Iceland,Islandia,2017,Higher education sector,0.66,ISL,,21917.7,,144.65682
Norway,Noruega,2017,Higher education sector,0.7,NOR,,356288.5,,2494.0195
Switzerland,Suiza,2017,Higher education sector,0.91,CHE,,615776.3,,5603.564330000001
United Kingdom,Reino Unido,2017,Higher education sector,0.4,GBR,,2359789.9,,9439.159599999999
Montenegro,Montenegro,2017,Higher education sector,0.17,MNE,,4299.1,,7.308470000000002
North Macedonia,Macedonia del Norte,2017,Higher education sector,0.22,MKD,,10038.3,,22.08426
Serbia,Serbia,2017,Higher education sector,0.3,SRB,,40828.4,,122.4852
Türkiye,Turquía,2017,Higher education sector,0.5,TUR,,760497.1,,3802.4855
European Union - 27 countries (from 2020),Unión Europea (27 países),2018,Higher education sector,0.47,EUU,e,13628438.0,,64053.65859999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2018,Higher education sector,0.46,EMU,e,11690853.7,,53777.927019999996
Euro area – 20 countries (from 2023),Zona Euro (20 países),2018,Higher education sector,0.46,EMU,e,11743889.2,,54021.89032
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2018,Higher education sector,0.46,EMU,e,11690853.7,,53777.927019999996
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2018,Higher education sector,0.46,EMU,e,11743889.2,,54021.89032
Belgium,Bélgica,2018,Higher education sector,0.53,BEL,,459491.8,,2435.30654
Bulgaria,Bulgaria,2018,Higher education sector,0.04,BGR,,56131.3,,22.452520000000003
Czechia,Chequia,2018,Higher education sector,0.4,CZE,,213505.4,,854.0216
Denmark,Dinamarca,2018,Higher education sector,1.0,DNK,,301017.3,,3010.173
Germany,Alemania,2018,Higher education sector,0.54,DEU,,3431130.0,,18528.102000000003
Estonia,Estonia,2018,Higher education sector,0.62,EST,,26438.5,,163.9187
Ireland,Irlanda,2018,Higher education sector,0.21,IRL,,334865.7,,703.21797
Greece,Grecia,2018,Higher education sector,0.34,GRC,,180615.7,,614.0933800000001
Spain,España,2018,Higher education sector,0.33,ESP,,1212276.0,,4000.5108
France,Francia,2018,Higher education sector,0.45,FRA,,2355362.8,,10599.1326
Croatia,Croacia,2018,Higher education sector,0.3,HRV,,53035.5,,159.1065
Italy,Italia,2018,Higher education sector,0.32,ITA,e,1777744.4,,5688.78208
Cyprus,Chipre,2018,Higher education sector,0.24,CYP,,21807.8,,52.338719999999995
Latvia,Letonia,2018,Higher education sector,0.35,LVA,,28153.4,,98.53689999999999
Lithuania,Lituania,2018,Higher education sector,0.33,LTU,,45947.4,,151.62642
Luxembourg,Luxemburgo,2018,Higher education sector,0.24,LUX,,60193.4,,144.46416
Hungary,Hungría,2018,Higher education sector,0.19,HUN,bd,136580.0,,259.502
Malta,Malta,2018,Higher education sector,0.2,MLT,,13678.6,,27.357200000000002
Netherlands,Países Bajos,2018,Higher education sector,0.58,NLD,,787273.0,,4566.1834
Austria,Austria,2018,Higher education sector,0.7,AUT,e,383234.3,,2682.6400999999996
Poland,Polonia,2018,Higher education sector,0.38,POL,,503951.0,,1915.0138
Portugal,Portugal,2018,Higher education sector,0.56,PRT,,204997.6,,1147.9865600000003
Romania,Rumanía,2018,Higher education sector,0.05,ROU,,206201.2,,103.10060000000001
Slovenia,Eslovenia,2018,Higher education sector,0.23,SVN,,45462.4,,104.56352
Slovakia,Eslovaquia,2018,Higher education sector,0.2,SVK,,90275.9,,180.5518
Finland,Finlandia,2018,Higher education sector,0.7,FIN,,231905.0,,1623.3349999999998
Sweden,Suecia,2018,Higher education sector,0.85,SWE,,467162.6,,3970.8821000000003
Iceland,Islandia,2018,Higher education sector,0.63,ISL,,22238.3,,140.10129
Norway,Noruega,2018,Higher education sector,0.7,NOR,,372657.6,,2608.6031999999996
United Kingdom,Reino Unido,2018,Higher education sector,0.41,GBR,,2420897.2,,9925.67852
Montenegro,Montenegro,2018,Higher education sector,0.17,MNE,,4663.1,,7.927270000000001
North Macedonia,Macedonia del Norte,2018,Higher education sector,0.21,MKD,,10744.0,,22.5624
Serbia,Serbia,2018,Higher education sector,0.29,SRB,,44710.6,,129.66073999999998
Türkiye,Turquía,2018,Higher education sector,0.5,TUR,,658963.4,,3294.817
European Union - 27 countries (from 2020),Unión Europea (27 países),2019,Higher education sector,0.47,EUU,e,14122974.2,,66377.97873999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2019,Higher education sector,0.46,EMU,e,12082038.6,,55577.37756
Euro area – 20 countries (from 2023),Zona Euro (20 países),2019,Higher education sector,0.46,EMU,e,12137807.2,,55833.91312
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2019,Higher education sector,0.46,EMU,e,12082038.6,,55577.37756
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2019,Higher education sector,0.46,EMU,e,12137807.2,,55833.91312
Belgium,Bélgica,2019,Higher education sector,0.53,BEL,,479444.9,,2541.0579700000003
Bulgaria,Bulgaria,2019,Higher education sector,0.06,BGR,,61308.2,,36.78491999999999
Czechia,Chequia,2019,Higher education sector,0.41,CZE,,229406.7,,940.56747
Denmark,Dinamarca,2019,Higher education sector,1.01,DNK,p,308546.2,,3116.31662
Germany,Alemania,2019,Higher education sector,0.54,DEU,,3534880.0,,19088.352000000003
Estonia,Estonia,2019,Higher education sector,0.56,EST,,28472.1,,159.44376000000003
Ireland,Irlanda,2019,Higher education sector,0.2,IRL,,363674.9,,727.3498000000001
Greece,Grecia,2019,Higher education sector,0.39,GRC,,185181.2,,722.2066800000001
Spain,España,2019,Higher education sector,0.33,ESP,,1253710.0,,4137.243
France,Francia,2019,Higher education sector,0.44,FRA,,2432206.8,,10701.70992
Croatia,Croacia,2019,Higher education sector,0.35,HRV,,55768.6,,195.19009999999997
Italy,Italia,2019,Higher education sector,0.33,ITA,e,1804066.8,,5953.42044
Cyprus,Chipre,2019,Higher education sector,0.27,CYP,,23400.9,,63.18243000000001
Latvia,Letonia,2019,Higher education sector,0.36,LVA,,29567.0,,106.4412
Lithuania,Lituania,2019,Higher education sector,0.36,LTU,,49239.2,,177.26111999999998
Luxembourg,Luxemburgo,2019,Higher education sector,0.26,LUX,,62415.0,,162.279
Hungary,Hungría,2019,Higher education sector,0.21,HUN,d,147373.2,,309.48372
Malta,Malta,2019,Higher education sector,0.2,MLT,,14594.2,,29.1884
Netherlands,Países Bajos,2019,Higher education sector,0.59,NLD,,829767.0,,4895.6253
Austria,Austria,2019,Higher education sector,0.69,AUT,,395706.8,,2730.3769199999997
Poland,Polonia,2019,Higher education sector,0.47,POL,,538423.5,,2530.5904499999997
Portugal,Portugal,2019,Higher education sector,0.56,PRT,,214489.9,,1201.14344
Romania,Rumanía,2019,Higher education sector,0.05,ROU,,224767.4,,112.3837
Slovenia,Eslovenia,2019,Higher education sector,0.24,SVN,,48156.5,,115.5756
Slovakia,Eslovaquia,2019,Higher education sector,0.21,SVK,,94547.5,,198.54975
Finland,Finlandia,2019,Higher education sector,0.71,FIN,,238518.0,,1693.4778
Sweden,Suecia,2019,Higher education sector,0.8,SWE,b,475341.9,,3802.7352
Iceland,Islandia,2019,Higher education sector,0.66,ISL,,22043.3,,145.48578
Norway,Noruega,2019,Higher education sector,0.73,NOR,,365130.5,,2665.45265
Switzerland,Suiza,2019,Higher education sector,0.92,CHE,,644443.2,,5928.877439999999
United Kingdom,Reino Unido,2019,Higher education sector,0.41,GBR,p,2526615.2,,10359.122319999999
Bosnia and Herzegovina,Bosnia y Herzegovina,2019,Higher education sector,0.11,BIH,,18296.5,,20.126150000000003
Montenegro,Montenegro,2019,Higher education sector,0.13,MNE,,4950.7,,6.43591
North Macedonia,Macedonia del Norte,2019,Higher education sector,0.23,MKD,,11262.0,,25.9026
Serbia,Serbia,2019,Higher education sector,0.29,SRB,,48104.5,,139.50305
Türkiye,Turquía,2019,Higher education sector,0.51,TUR,,679135.8,,3463.5925800000005
European Union - 27 countries (from 2020),Unión Europea (27 países),2020,Higher education sector,0.5,EUU,e,13580268.8,,67901.34400000001
Euro area – 20 countries (from 2023),Zona Euro (20 países),2020,Higher education sector,0.49,EMU,e,11564467.6,,56665.89124
Euro area – 20 countries (from 2023),Zona Euro (20 países),2020,Higher education sector,0.49,EMU,e,11615188.5,,56914.42365
